cust_id,full_name,customer_category,sex,birth_date,account_created,status,acquisition_source,customer_tier,created_timestamp,email_address,phone_number,last_purchase_date,total_purchases,loyalty_points,age,lifetime_value,country
10109,Stephanie Farmer,Guest,Other,1950-12-18 00:00:00,2020-10-09 00:45:41.693000,Inactive,Instagram,At Risk,2025-02-17 10:24:58.189000,,(632)542-4154x15206,  2025-05-23  ,,2044,46,28696.09,TD
10691,Reece Pope,b2c,Prefer not to say,2002-10-09 00:00:00,2025-02-19 22:52:11.559000,Active,Referral,High Value,2025-07-06 22:07:20.525000,brenda83@example.org,0046 6614,2025-06-11 00:00:00,,,,17721.34,YE
10096,Richard Ward,Guest,Prefer not to say,1990-02-07 00:00:00,2023-08-29 16:59:28.690000,Active,Instagram,NEW CUSTOMER,2025-02-23 11:42:52.674000,thomas65@example.net,(08).5692.4593,2025-08-27 00:00:00,,3842,,22446.4,KW
10813,  Patrick Martinez  ,Guest,Prefer not to say,1994-04-14 00:00:00,2020-09-28 08:31:59.446000,Inactive,Email Marketing,Churned,2025-07-17 17:55:25.510000,dennis55@example.org,(01632)960609,2025-07-07 00:00:00,,3212,60,48011.97,FM
10495,Natasha Knight123,B2B,Prefer not to say,,1720546059,Inactive,Email Marketing,Regular,2024-10-16 20:21:22.307000,ashleymoore@example.org,03069990622,2025-05-05 00:00:00,8,,,8735.74,LR
10651,Amanda Johnson,B2C,Prefer not to say,1974-10-30 00:00:00,2020-09-11 02:02:30.734000,Inactive,Google Ads,New Customer,2025-04-16 13:06:19.769000,murillodarryl@example.com,+44114 4960139,2025-07-06 00:00:00,98,4109,78,44220.1,
10666,Donna Green,B2C,Male,1956-12-02 00:00:00,2025-01-29 05:54:05.610000,Blocked,Google Ads,At Risk,2025-08-13 14:05:46.202000,kgeorge@example.org,,2025-04-09 00:00:00,4,3445,52,,SK
10036,Veronica Allen,B2B,Female,1959-05-28 00:00:00,  2020-11-28 00:10:41.473633  ,Blocked,LinkedIn,  High Value  ,2025-05-24 20:04:04.061000,ymcneil@example.net,+44161 496 0028,,,,,43342.57,BZ
10765,Pamela Crawford123,B2C,Prefer not to say,,1689932134,Active,Google Ads,Platinum,  2025-08-12 12:08:14.756142  ,yvelasquez@example.com,45006355,2025-02-27 00:00:00,,,Unknown,,
10881,KIRSTY GREEN-MASON,Guest,Female,1998-09-14 00:00:00,2021-09-19 17:45:25.818000,Active,DIRECT,High Value,  2025-06-23 12:29:09.279576  ,daylaura@example.com,264.231.6544,2025-02-24 00:00:00,50,,19,24540.49,PK
10179,Darren Harrison,Guest,Prefer not to say,1964-07-29 00:00:00,2020-09-30 21:13:29.723000,Active,Organic Search,Occasional Buyer,2025-01-25 20:11:03.340000,michael42@example.net,(747) 955-2763,2024-12-19 00:00:00,,,56,16182.68,MM
10993,Douglas Frye,Guest,Other,1968-11-21 00:00:00,2023-07-04 15:08:55.754000,Inactive,Email Marketing,Churned,2024-09-14 17:13:30.616000,miguelbrown@example.org,,2025-05-06 00:00:00,,,66,,
10223,Jessica Cobb,  B2C  ,Male,1955-08-05 00:00:00,2024-05-21 12:44:23.222000,Inactive,  LinkedIn  ,Churned,2024-10-21 00:20:10.327000,angela72@example.com,9196.5701,2025-06-12 00:00:00,64,  4233  ,33,3947.75,CU
10340,Nicholas Smith,B2C,,1963-12-16,2022-07-26 09:24:26.045000,Blocked,,Churned,2024-10-05 12:48:54.533000,,  (01632) 960 732  ,,,3622,19,,AF
10351,Erik James,B2C,Other,1964-04-08 00:00:00,2024-12-04 07:21:39.575000,Inactive,Email Marketing,Occasional Buyer,2025-01-04 00:07:23.422000,aprilguzman@example.org,,2025-03-24 00:00:00,54,,73,34393.14,MY
10949,Katherine Sexton#,B2B,Male,1989-10-01 00:00:00,2025-01-20 17:03:27.133000,Inactive,Instagram,High Value,2025-02-22 07:50:21.044000,HAYLEYMARSH@EXAMPLE.NET,,2025-01-27 00:00:00,15,248,,46612.28,
10142,Dr Eleanor Banks@,B2B,Female,2004-06-01 00:00:00,2020-10-14 05:23:00.771000,Active,Twitter,New Customer,2025-06-01 20:23:48.737000,danielwright@example.org,(306)848-9090x100,2025-03-27 00:00:00,2,,20,20962.03,MU
10832,Mr Antony Poole,B2B,Other,  2000-01-16  ,2020-09-12 21:52:39.484000,Blocked,LinkedIn,Occasional Buyer,  2024-09-15 21:30:56.847059  ,lauramanning@example.com,,,,4677,37,26519.98,
10001,Donald Walker,B2C,Male,1987-04-27 00:00:00,2023-08-23 15:44:51.627000,Active,Email Marketing,Occasional Buyer,2024-09-20 03:24:16.987000,leannefoster@example.net,,2025-05-28 00:00:00,97,3462,52,22460.45,
10564,mr leon smith,B2C,Female,1965-04-17 00:00:00,2022-08-27 07:46:41.368000,Inactive,REFERRAL,At Risk,2025-02-21 05:15:46.568000,hharris@example.org,33943945,2025-04-03 00:00:00,80,1088,77,8572.96,BF
10847,Robert Johnson,B2C,Male,1957-11-28 00:00:00,2024-10-03 12:45:17.896000,Inactive,Direct,New Customer,2024-10-18 07:36:02.675000,  lawrencesteven@example.net  ,1625-9084,,0,,48,,
10161,Michael Obrien,B2C,Other,1992-11-24 00:00:00,  2022-08-06 20:04:07.383466  ,Blocked,Facebook,At Risk,2025-03-01 09:04:18.002000,  deborahroberts@example.net  ,745 088 2100,2025-06-08 00:00:00,31,1389,,4234.98,KP
10258,Ms Margaret Sharpe,B2C,Other,1984-10-09 00:00:00,2020-12-07 06:17:06.301000,Blocked,Email Marketing,Occasional Buyer,2025-03-21 16:39:50.477000,katiewhite@example.org,+44191 4960554,2025-05-16 00:00:00,86.0,3690,30,5388.29,
10771,Angela Berry,Guest,Male,  2004-03-08  ,2024-03-21 06:14:58.738000,Active,Email Marketing,Churned,2024-11-17 08:16:31.731000,fhughes@example.org,,2024-09-25,51,,58,24359.67,SR
10187,Dylan Walsh,B2B,Other,1961-10-31 00:00:00,2021-08-18 05:45:19.310000,Active,Instagram,Occasional Buyer,2024-11-03 19:54:49.454000,teresacampbell@example.org,3120 7356,2025-06-22 00:00:00,19,3624,57,22004.97,
10999,Anthony Bates,B2B,Female,1954-07-05 00:00:00,2021-01-13 18:12:11.332000,  Inactive  ,LinkedIn,Occasional Buyer,2025-01-29 23:47:41.071000,,,2025-04-26 00:00:00,3,,  21  ,,AR
10829,Timothy Perkins,B2C,Prefer not to say,1955-06-12 00:00:00,2023-05-24 08:18:41.568000,Active,Twitter,High Value,2025-09-07 01:49:56.964000,jscott@example.com,,2025-02-24 00:00:00,,1595,37,29085.68,  CN  
10737,  Mr Mohammad Murray  ,B2C,Prefer not to say,2001-02-27 00:00:00,2025-06-24 05:28:31.056000,Active,Referral,New Customer,2025-01-09 06:42:02.923000,meredith21@example.org,(03)-6033-6202,2025-01-21 00:00:00,23,3607,,32798.91,
10021,Daniel Fisher,Guest!,Prefer not to say,1998-08-30 00:00:00,2023-01-28 08:37:07.488000,Inactive,Google Ads,High Value,2024-12-27 07:46:34.637000,vmedina@example.net,(0161) 4960346,2024-09-18,54,916,26,13097.76,
10381,Michael Turner,B2C,Prefer not to say,1966-08-21 00:00:00,2022-01-17 08:51:45.105000,Active,Referral,High Value,2025-05-08 22:47:27.042000,mccormickmichelle@example.org,+44(0)121 496 0267,2025-07-03 00:00:00,,,70,5484.92,
10362,Lisa Mosley,B2B,Female,1964-09-21 00:00:00,2021-08-05 05:49:39.436000,Blocked,Email Marketing,  At Risk  ,2025-03-02 10:15:58.100000,,+44118 496 0082,2025-04-03 00:00:00,36,,23,34432.71,CV
10590,Harriet Jones-Davison,Guest,MALE,1959-07-29 00:00:00,2023-09-14 19:54:33.604000,Blocked,Direct,New Customer,2024-10-03 20:51:53.236000,  lisa28@example.org  ,0452-282-305,2025-03-10 00:00:00,48,,54,41434.37,IR
10556,Anna Christensen,B2C,  Prefer not to say  ,1949-10-23 00:00:00,2023-01-02 06:17:04.557000,Inactive,Instagram,Occasional Buyer,2024-10-03 16:51:42.664000,laceyhill@example.org,,2024-12-07 00:00:00,85,1779,,7896.61,BH
10156,John Pineda,B2C,Female,1954-05-16 00:00:00,2023-09-04 07:43:05.305000,  Blocked  ,twitter,New Customer,2025-03-07 10:15:40.545000,,,2025-03-19 00:00:00,,,54,8967.73,BN
10846,Steven Spencer,B2C,Prefer not to say,1948-01-08 00:00:00,2021-09-14 08:27:05.729000,Blocked,Email Marketing,Churned,2025-09-09 07:36:30.998000,,  01154960978  ,,92,1334,55,4642.59,
10483,Paul Moreno,B2C,Other,1963-01-27 00:00:00,2022-12-12 19:50:12.773000,Blocked,Facebook,New Customer,2024-09-20 01:21:55.270000,  anna66@example.org  ,(273) 682-6911 x633,2025-06-15 00:00:00,,,54,  4511.12  ,EE
10271,James Weber,Guest,Male,1986-12-30 00:00:00,2025-02-03 23:48:32.267000,Active,Organic Search,At Risk,2025-04-07 22:40:45.581000,ophillips@example.net,0408.357.232,,89,3565,31,21210.47,
  10516  ,Nicole Cortez,B2C,Female,2004-07-03 00:00:00,2022-08-06 23:55:53.840000,Inactive,Facebook,Occasional Buyer,2024-10-20 11:18:59.489000,trichards@example.net,(03)-8119-9537,2025-02-09 00:00:00,,,38,,
10124,Casey Johnson,B2B,Male,1959-05-06 00:00:00,2020-10-15 16:35:21.580000,Inactive,Direct,High Value,2024-09-09 12:12:02.915000,mauriceedwards@example.com,8293218515,2024-10-27 00:00:00,99,1864,62,29845.48,KI
10963,Cesar Watts,B2C!,Other,1945-07-27 00:00:00,2022-02-12 12:33:43.047000,Inactive,LinkedIn,Churned,2025-03-09 06:03:23.427000,mdavis@example.org,(200) 187-3143 x915,2024-12-08 00:00:00,64,,,39041.75,
10531,Melissa Rose,B2C,  Prefer not to say  ,1956-07-15 00:00:00,2022-03-24 03:51:47.079000,Blocked,Facebook,High Value,2025-05-01 08:28:09.430000,  williamskevin@example.org  ,(406) 882-8503 x172,,56,,62,,BN
10834,Joshua Quinn,B2C,Other,1978-12-01 00:00:00,2025-05-28 01:04:57.171000,Inactive,Referral,New Customer,2025-03-03 14:01:39.427000,dsanchez@example.org,(236) 113-7118,2025-05-20 00:00:00,,453,46,28164.32,BW
10097,Michael Henry,B2C,Other,1965-03-21 00:00:00,2024-10-09 09:08:39.345000,Blocked,Twitter,Churned,2025-01-20 13:50:52.949000,jillread@example.org,08.4167.2434,,,3040,28,40062.96,VC
10867,Nathan Wagner,Guest,Other,1963-09-04 00:00:00,2022-10-13 22:06:22.059000,Inactive,LinkedIn,New Customer,2025-09-07 04:53:48.749000,jacksonamy@example.net,001-529-202-2154,2025-04-10 00:00:00,,,,,IL
10828,Lindsey Evans,Guest,Female,2005-10-30 00:00:00,2022-01-16 00:12:54.178000,Blocked,FACEBOOK,Occasional Buyer,2025-07-08 08:54:22.967000,daniel02@example.org,,2025-04-06 00:00:00,,598,  55  ,4913.51,
10917,Laura Livingston,Guest,Prefer not to say,1959-04-24 00:00:00,  2021-05-19 01:45:13.965669  ,Blocked,Facebook,New Customer,2024-10-06 04:00:15.793000,andersontodd@example.net,,,49,,65,15135.52,AF
10081,Joshua Ruiz,Guest,Male,1992-09-07 00:00:00,2023-04-26 23:29:44.083000,Blocked,Referral,High Value,2024-10-07 18:50:20.984000,poolerebecca@example.org,+44116 496 0587,,8,,18,,KZ
10746,Wayne Scott,B2C,Prefer not to say,1986-08-12 00:00:00,2025-05-24 10:59:05.858000,Inactive,LinkedIn,Churned,2024-12-15 14:46:01.454000,daviessally@example.net,,,  67.0  ,3459,62,,
  10853  ,Tina Banks,Guest,Male,  2000-12-07  ,2022-02-06 09:55:42.479000,Inactive,Twitter,Churned,2025-05-23 22:55:41.674000,beckyroberts@example.com,700.541.6910,2025-01-20 00:00:00,73,,79,35815.76,CY
  10392  ,Courtney Sawyer,Guest,Male,1966-09-03 00:00:00,2023-11-26 14:29:36.014000,Active,LinkedIn,New Customer,2024-10-19 02:43:15.080000,bellpatricia@example.com,+44141 496 0515,2024-11-24 00:00:00,,3777,39,,UY
10540,,Individual,,,1652898300,,,VIP,,,,2025-05-07 00:00:00,,-1,Unknown,,
10470,Jack Barton,Guest,Female,1996-12-11 00:00:00,2020-11-15 09:02:57.141812,Active,Twitter,OCCASIONAL BUYER,2024-11-05 03:04:31.174000,zward@example.net,(858) 841-8343,,,961,56,,
10593,JENNIFER BENNETT,Guest,Male,1946-03-12 00:00:00,2021-09-07 04:04:36.519000,Blocked,Referral,Churned,2024-11-26 23:50:53.172000,ytaylor@example.net,+44(0)28 9018463,2025-08-04 00:00:00,94,2967,75,,AM
10934,Christopher Kelley,B2B,Prefer not to say,1986-04-20 00:00:00,2022-05-04 02:42:02.841000,Active,Referral,Occasional Buyer,  2025-04-02 15:56:25.206805  ,johnsmith@example.org,+4429 2018762,2025-08-17 00:00:00,71,,,,FI
10302,Jeffrey Woodward,B2C,Female,1982-08-03 00:00:00,2021-03-29 19:04:15.843000,blocked,Email Marketing,New Customer,2025-04-06 02:09:43.410000,davidtorres@example.com,1-470-229-6044,,63,4435,27,5993.92,
10108,,,male,,,,GOOGLE,,,,,,,4018,,-1,
10026,Roger Vargas,B2C,Male,1998-05-06 00:00:00,  2022-01-31 16:15:35.613545  ,Blocked,Instagram,New Customer,2024-12-07 07:51:28.171000,frogers@example.com,(0161) 4960354,,66,4410,42,9503.94,IT
10197,Charles Richardson,B2C,Other,1959-05-15 00:00:00,2021-02-24 03:15:38.247000,Active,Instagram,New Customer,2025-04-05 02:29:45.981000,woodpamela@example.org,,2025-04-13 00:00:00,5,564,75,,FM
10521,Brandon Harper,B2C#,Female,1998-05-18 00:00:00,2024-04-08 15:41:08.952000,Blocked,LinkedIn,At Risk,2025-02-01 04:05:01.682000,,,2025-04-20,40.0,2806,64,13972.91,CA
10404,Cheryl Johnson,B2C,Prefer not to say,1977-04-28 00:00:00,2021-10-09 07:37:30.145000,Blocked,ORGANIC SEARCH,At Risk,2024-10-21 04:25:03.033000,,+44113 4960523,2025-06-01 00:00:00,94,2656,57,,
10176,Bruce Palmer,B2B,PREFER NOT TO SAY,1999-11-19 00:00:00,2024-02-29 00:45:56.529000,Blocked,Twitter,CHURNED,2025-04-02 22:48:36.954000,clare79@example.org,  41633565  ,2025-05-22 00:00:00,21,4633,68,14604.5,
10885,John Holland,B2B,Prefer not to say,,2024-05-17 06:42:47.542000,Active,Email Marketing,New Customer,2024-11-29 09:20:19.683000,jason06@example.net,8756.4672,2025-02-02 00:00:00,,3056,51,,TW
10398,Ashley Gates,B2C,Prefer not to say,1966-10-11 00:00:00,2022-10-03 09:36:13.221000,Active,Google Ads,High Value,2024-09-12 00:52:27.237000,williamadams@example.net,1-963-060-0025,2025-08-25 00:00:00,61,,54,,lt
10429,Sandra Jones,B2C,Male,1998-05-14 00:00:00,2021-11-06 10:29:28.751000,ACTIVE,LinkedIn,Churned,2025-03-10 16:07:37.870000,kathleen31@example.org,+61-2-0941-0175,2024-10-17 00:00:00,46,,49,30253.89,EC
10274,Natasha Walls,Guest,Male,1953-10-11 00:00:00,2021-10-05 07:17:38.862000,Inactive,Referral,At Risk,2025-02-16 18:32:43.578000,,578-515-8673,,,4470,60,,ML
10358,Kelly Patton,Guest,Other,1953-07-02 00:00:00,2024-03-01 16:38:01.766000,Active,Twitter,Churned,2025-04-18 15:46:07.988000,adamssamuel@example.org,724.632.9839,2025-06-01 00:00:00,56,,  33  ,,
10116,Andrea Marshall!,B2C,Male,1993-06-02 00:00:00,2022-04-30 00:22:33.897000,Active,  Google Ads  ,At Risk,2024-09-12 04:03:55.106000,lynne49@example.org,(08)38320603,2025-08-22 00:00:00,61,,19,31358.2,ZW
10472,Melissa Simon,B2C,Other,1997-03-27 00:00:00,2024-04-22 07:42:57.920000,Blocked,Email Marketing,Churned,2025-03-04 12:11:36.548000,billy38@example.org,+61-7-9690-2824,2025-08-22 00:00:00,58,,33,45366.41,
10512,  Jeffrey Joyce  ,B2C,Female,2005-07-25 00:00:00,2022-09-05 07:39:49.903000,Blocked,Twitter,Churned,2024-10-31 00:23:29.356000,ryanowen@example.net,,2025-06-27 00:00:00,43,3629,,31179.47,TM
10322,Micheal Fox,B2B,Other,1989-10-10 00:00:00,2023-01-22 11:25:15.223000,Active,Direct,High Value,2025-04-30 07:41:23.975000,jeffreyharris@example.org,07.6692.5481,2025-06-10 00:00:00,50,73,38,,
10356,Dr Josephine Campbell,B2C,Prefer not to say,1980-09-08 00:00:00,2022-04-26 05:33:54.470000,Blocked,Direct,High Value,2025-02-04 07:14:22.055000,ihawkins@example.net,8981.3129,2025-06-27 00:00:00,,,78,,AF
10437,Angela Ramirez,Guest,Other,1975-11-24 00:00:00,2022-08-12 18:29:53.127000,Active,  Google Ads  ,Occasional Buyer,2024-11-30 05:40:14.528000,donnapatel@example.net,685-095-4930,2025-06-30 00:00:00,24,4576,76,,NP
10169,Kim Goodwin,B2C,Other,1975-01-26 00:00:00,2025-03-14 12:04:44.062000,Active,Twitter,High Value,2025-08-02 20:49:26.445000,cwood@example.net,0865991624,2025-06-15 00:00:00,26,2853,64,,
10383,Paula Shepherd,B2B%,Female,1988-12-25 00:00:00,2022-07-01 20:27:35.088000,Active,Google Ads,High Value,2025-09-07 06:32:41.546000,angela21@example.org,,  2024-12-24  ,58,4951,80,4233.17,ML
10227,Kirsty Butler,  guest  ,Prefer not to say,  1998-01-13  ,2024-04-01 18:58:21.875000,Blocked,Twitter,High Value,2025-02-06 07:30:54.425000,goodashley@example.net,997.128.4781,2025-04-26 00:00:00,,,43,,HN
  10625  ,"Gonzalez, Sanchez and Williams",B2C,1,1967-03-04 00:00:00,,Blocked,Referral,,2025-03-22 17:51:13.708000,ryanhart@example.net,,,,,,18300.6,  CA  
10815,Lori Stephens,B2C,Male,1950-05-19 00:00:00,2022-12-10 18:01:43.893000,Inactive,Instagram,Churned,2024-10-10 15:36:39.250000,phoover@example.net,0425.511.643,2025-05-07 00:00:00,2,,,49945.49,GD
10723,Michael Peterson,Guest,Male,2004-07-30,2021-07-19 19:34:09.789431,Blocked,Twitter,New Customer,2024-12-19 23:00:04.993000,wesleycalhoun@example.net,,2024-09-09 00:00:00,42,510,,2969.6,WS
10152,Priscilla Kent,B2C,Prefer not to say,1990-09-16 00:00:00,2021-03-17 09:48:55.065000,Active,Email Marketing,High Value,2025-03-12 09:07:03.951000,SPETTY@EXAMPLE.ORG,,2025-08-29 00:00:00,2,,57,46695.19,MY
10762,Marilyn Roberts,Guest,Male,1945-10-31 00:00:00,2022-11-11 23:01:31.109000,Inactive,Facebook,New Customer,2025-05-10 18:01:18.941000,udavis@example.net,(941)939-3696,2024-11-25 00:00:00,68,,  51  ,,  AZ  
10460,Jeff Jackson,B2B,,19530702,2022-09-08 16:38:24.582000,Blocked,,High Value,2024-10-22 04:54:58.465000,,1-485-959-2248,,92,,35,,
10030,,B2C,Other,,2024-07-26 20:53:11.246000,,Google Ads,Occasional Buyer,,,+61.8.4964.9909,2025-08-20 00:00:00,,,22,0,
10840,,b2b,,,2022-08-09 09:40:56,,,1,,,,1900-01-01,,,,,
10538,max shaw,B2B,Other,1953-10-14 00:00:00,2025-07-04 00:02:36.041000,Blocked,Instagram,Occasional Buyer,2025-09-09 04:26:06.373000,  michael64@example.org  ,968.936.2536x667,,80,2948,,27734.58,
10234,Deborah Alexander,B2C&,Prefer not to say,2006-05-23 00:00:00,2023-09-28 19:58:07.319000,Inactive,LinkedIn,At Risk,2025-05-03 00:21:36.212000,amberreynolds@example.net,,2024-10-15 00:00:00,,3946,71,28072.86,PA
10241,Terry Knowles,B2C,Female,1948-01-13 00:00:00,2024-09-03 01:45:36.202000,Inactive,Facebook,Occasional Buyer,2025-03-09 23:18:18.393000,collierjulie@example.com,(0151) 496 0459,2025-06-05 00:00:00,1,4350,42,,BD
10104,Sally Gray,Guest,Other,1999-03-20 00:00:00,2023-02-11 06:59:48.671000,Blocked,Organic Search,Churned,2025-07-04 00:11:48.222000,acohen@example.net,+61319034043,,,343,,47180.26,
10785,Matthew Hanson,Guest,Female,1985-05-28 00:00:00,2021-03-05 14:46:20.867000,Blocked,Referral,High Value,2025-05-31 15:19:00.308000,thomasmarion@example.net,,2024-10-01 00:00:00,0,,44,,MA
10869,Amanda Harris,Guest,  Male  ,1969-07-08 00:00:00,2023-08-26 14:00:16.499000,Blocked,Facebook,High Value,2024-09-11 21:41:42.465000,anne83@example.org,+448081570441,2025-02-17 00:00:00,,3774,56,19687.25,TT
10370,Michael Patrick,Guest,Female,1956-07-29 00:00:00,2021-11-02 04:48:11.984000,Active,Google Ads,Churned,2025-02-02 19:45:40.746000,sarahsimmons@example.net,+44(0)1144960066,,5,,20,29714.38,
10503#,Thomas Barton,guest,Other,  1953-05-04  ,2021-04-22 02:56:14.527000,Blocked,Instagram,Occasional Buyer,2024-09-18 13:04:08.912000,cparker@example.com,,2025-04-12 00:00:00,,,64,6300.28,GA
10563,Michael Terry MD,b2c,Male,1957-04-18 00:00:00,2021-09-25 16:13:38.741000,Inactive,Direct,Occasional Buyer,2024-09-11 20:54:19.569000,,001-658-626-3280,2025-03-13 00:00:00,,359,,,
10422,Oliver Smith,Guest,Female,1979-08-11 00:00:00,2022-03-20 06:46:56.450000,Inactive,Organic Search,Occasional Buyer,2025-04-04 05:27:34.648000,nicholasliu@example.com,(987)858-5756,2025-08-07 00:00:00,2,,  52  ,23695.25,PL
10712,Miguel Lee,B2C,Female,1983-01-18 00:00:00,2022-04-25 19:31:00.292000,Active,LinkedIn,AT RISK,2024-12-15 16:36:37.122000,  bernard40@example.org  ,616.777.8481x65244,2024-09-27 00:00:00,,3800,,18366.97,IN
10546,Bianca Good,Guest,Male,1990-12-21 00:00:00,2022-03-16 02:36:21.761000,Inactive,Facebook,New Customer,2025-08-05 15:08:40.525000,rjohnson@example.com,(07).8665.2548,,,2734,77,,RW
10801,Katie Harvey,Guest,Prefer not to say,1965-08-04 00:00:00,2025-05-08 01:55:09.564000,Inactive,Google Ads,New Customer,2025-02-16 19:26:03.832000,victor76@example.com,1 (959) 396-5213,2024-12-31 00:00:00,,2988,76,18641.27,
10231,Seth Smith,B2B,Prefer not to say,1968-10-02 00:00:00,2025-07-01 16:04:31.691000,Blocked,Instagram,High Value,2024-10-14 19:40:54.165000,pbishop@example.com,1-941-496-7393,2024-12-31 00:00:00,,740,79,29344.01,GD
10797,Brian Walker,B2C,PREFER NOT TO SAY,1999-10-23 00:00:00,2022-05-04 17:24:53.144000,Active,Direct,Occasional Buyer,2025-05-10 18:50:37.829000,  vsmith@example.org  ,+1 (130) 275-0003,,94,220,  73  ,19692.52,WS
10215,Ryan Green,  Guest  ,Male,2003-02-04 00:00:00,2023-04-16 09:15:03.670000,Active,DIRECT,At Risk,  2025-03-08 03:23:07.024819  ,lindseyharris@example.org,707-713-9660,2025-05-18 00:00:00,,726,,11899.8,AG
10011,Joel Thomas,Guest,Other,1971-02-06 00:00:00,2025-05-13 06:13:23.065000,Inactive,Direct,Churned,2025-05-11 20:51:59.778000,josephanderson@example.net,351-079-9118 x384,2025-07-27 00:00:00,0,,,,
10902,Kari Pruitt,B2C,Prefer not to say,1953-03-09 00:00:00,2025-06-12 14:12:07.136000,active,Email Marketing,At Risk,2025-04-18 04:01:24.017000,gabrieljenkins@example.net,01134960666,,2,1391,21,,
10532,Timothy Bradshaw,Guest,Prefer not to say,1947-07-16 00:00:00,2021-09-20 13:12:36.198000,Active,Facebook,High Value,2025-08-12 20:30:31.216000,donnaherman@example.com,(0141) 496 0356,2025-04-15 00:00:00,1,,,11655.6,DE
10645,Pamela Hughes,B2B,Prefer not to say,,2021-01-20 00:37:14.814000,Blocked,Direct,Churned,2024-10-15 18:18:35.521000,conorbartlett@example.com,(688)626-9177x68293,2024-12-28 00:00:00,1,,,1605.96,CI
10219,Linda Miller,Guest,Female,  2000-09-15  ,2023-04-17 23:27:57.142000,BLOCKED,Instagram,Occasional Buyer,2024-09-17 11:15:57.667000,,(553) 344-8571,2024-10-19 00:00:00,,,53,  36498.7  ,DJ
10363,Nicholas Villegas,B2B,Other,1987-06-01 00:00:00,2024-03-23 00:47:06.380000,Blocked,Direct,Occasional Buyer,2025-02-16 14:01:39.094000,rshaw@example.com,+44121 496 0146,2024-10-06 00:00:00,24,,69,,BW
10731,Tara Hale,B2C,Prefer not to say,1987-09-10 00:00:00,2025-02-26 00:55:15.237000,Blocked,Twitter,High Value,2024-11-14 19:41:21.474000,,1 (400) 260-1515,2025-02-16 00:00:00,63,,37,4224.66,LY
10634,Debbie Miller,B2B,Male,1982-07-06 00:00:00,2022-02-15 18:05:27.196000,Active,Google Ads,High Value,2024-11-03 06:08:00.477000,edwardstaylor@example.net,+61.2.0900.4365,2025-05-30 00:00:00,13,2772,56,,BT
10212,Ms Amanda Taylor,B2B,  Male  ,1993-02-22 00:00:00,2022-10-15 12:55:53.304000,Active,google ads,Occasional Buyer,2025-06-02 22:37:55.491000,courtney12@example.org,,,41,,57,,VU
10728,DR NATALIE RICHARDSON,B2C,Male,1974-03-10 00:00:00,2021-10-03 21:25:10.069000,Active,Twitter,Occasional Buyer,2025-02-16 04:18:03.331000,derek68@example.org,(08) 0673 9834,2025-03-27 00:00:00,84,,36,,SR
